hex,accommodation,sports,public,company,healthcare,residense,government,life,technology,shop,finance,landscape,dining
8730916f0ffffff,0,0.368421053,0.157894737,4.473684211,0.578947368,0.210526316,0.526315789,0.684210526,0.631578947,0.157894737,0.052631579,0.210526316,0.736842105
8730916f1ffffff,0,0.368421053,0.052631579,3.736842105,0.526315789,0.210526316,0.473684211,0.684210526,0.526315789,0.105263158,0.052631579,0.105263158,0.368421053
8730916f4ffffff,0,0.421052632,0.315789474,1.473684211,0.526315789,0.157894737,0.421052632,0.578947368,0.526315789,0.157894737,0.052631579,0.315789474,0.789473684
8730916f5ffffff,0,0.315789474,0.052631579,1.368421053,0.526315789,0.157894737,0.421052632,0.578947368,0.578947368,0.105263158,0.052631579,0.157894737,0.315789474
873091701ffffff,0,0.473684211,0.421052632,0.947368421,0.210526316,0.157894737,0.631578947,0,0.263157895,0,0,0.105263158,0.052631579
873091703ffffff,0,0.157894737,0,0.157894737,0.052631579,0.105263158,0.263157895,0,0.157894737,0,0,0.105263158,0.052631579
87309170affffff,0,0.052631579,0,0.105263158,0,0,0,0,0,0,0,0,0
87309170cffffff,0,0.210526316,0.473684211,0.052631579,0.210526316,0.105263158,0.526315789,0,0.263157895,0,0,0.052631579,0.052631579
87309170dffffff,0,0.157894737,0.263157895,0,0.105263158,0,0.368421053,0,0.052631579,0,0,0,0.052631579
873091711ffffff,0,0.368421053,0.842105263,0.894736842,0.157894737,0.210526316,0.210526316,0,0,0,0,0.052631579,0.052631579
873091718ffffff,0,0.157894737,0.157894737,0.789473684,0.052631579,0,0.263157895,0,0.105263158,0.052631579,0,0.052631579,0
873091719ffffff,0,0.157894737,0,0.421052632,0.052631579,0,0.263157895,0,0.052631579,0.052631579,0,0.052631579,0
87309171bffffff,0,0.315789474,0.105263158,1.210526316,0.105263158,0.052631579,0.473684211,0,0.105263158,0.105263158,0,0.052631579,0.052631579
87309171cffffff,0,0.157894737,0.105263158,0.631578947,0.052631579,0.052631579,0,0,0,0,0,0.052631579,0
87309171dffffff,0,0.157894737,0,0.157894737,0,0.052631579,0,0,0,0,0,0,0
87309171effffff,0,0.210526316,0.578947368,0.789473684,0.157894737,0.052631579,0.263157895,0,0.052631579,0,0,0.052631579,0
873091728ffffff,0,0.842105263,1.578947368,2.578947368,0.473684211,0.157894737,1.421052632,0.052631579,0.473684211,0,0,0.210526316,0.210526316
87309172affffff,0,0.526315789,1.052631579,1,0.263157895,0.157894737,1.105263158,0.052631579,0.368421053,0,0,0.105263158,0.105263158
87309172bffffff,0,0.263157895,1.052631579,0.473684211,0.315789474,0.105263158,0.894736842,0.052631579,0.368421053,0,0,0.052631579,0.157894737
87309172effffff,0,1.105263158,1.315789474,3.315789474,0.368421053,0.157894737,1.473684211,0.105263158,0.526315789,0,0,0.315789474,0.210526316
873091760ffffff,0,0.157894737,0.105263158,0.105263158,0,0,0.052631579,0,0,0,0,0,0
873091762ffffff,0,0.157894737,0.105263158,0.105263158,0,0,0.052631579,0,0,0,0,0,0
873091770ffffff,0,0.263157895,0.473684211,0.368421053,0.157894737,0.052631579,0.315789474,0,0.105263158,0,0,0,0.157894737
873091771ffffff,0,0.157894737,0.210526316,0.105263158,0.052631579,0,0.052631579,0,0.052631579,0,0,0,0
873091772ffffff,0,0.052631579,0.105263158,0,0.052631579,0,0.157894737,0,0.052631579,0,0,0,0.052631579
873091776ffffff,0,0.368421053,0.736842105,0.368421053,0.210526316,0.052631579,0.578947368,0,0.105263158,0,0,0,0.157894737
873091800ffffff,0,0.052631579,1,1.736842105,0.263157895,0.263157895,1.210526316,0.631578947,0.578947368,0.368421053,0.263157895,0.157894737,0.421052632
873091801ffffff,0,0.052631579,1.263157895,1.631578947,0.263157895,0.263157895,0.947368421,0.631578947,0.526315789,0.315789474,0.263157895,0.263157895,0.368421053
873091802ffffff,0,0.052631579,1.526315789,2.526315789,0.263157895,0.315789474,1.421052632,0.631578947,0.684210526,0.473684211,0.210526316,0.052631579,0.526315789
873091803ffffff,0,0.105263158,1.421052632,2.789473684,0.315789474,0.315789474,1.368421053,0.631578947,0.789473684,0.473684211,0.210526316,0.210526316,0.526315789
873091804ffffff,0,0.052631579,0.789473684,1.578947368,0.210526316,0.315789474,0.473684211,0.157894737,0.263157895,0.368421053,0.105263158,0.263157895,0.315789474
873091805ffffff,0,0.052631579,0.842105263,1.473684211,0.157894737,0.315789474,0.315789474,0.157894737,0.263157895,0.315789474,0.105263158,0.263157895,0.368421053
873091806ffffff,0,0.052631579,1,1.578947368,0.263157895,0.210526316,1.315789474,0.631578947,0.473684211,0.368421053,0.263157895,0.105263158,0.368421053
87309180cffffff,0,0.052631579,1.631578947,2.052631579,0.157894737,0.263157895,0.421052632,0.789473684,0.473684211,0.263157895,0.105263158,0.263157895,1
87309180effffff,0,0.157894737,1.473684211,3.368421053,0.315789474,0.368421053,1.421052632,1.315789474,1,0.421052632,0.263157895,0.157894737,1.421052632
873091814ffffff,0,0.210526316,1.052631579,2.368421053,0.315789474,0.315789474,1.368421053,0.526315789,0.368421053,0.052631579,0.052631579,0.210526316,0.631578947
873091815ffffff,0,0.052631579,1.421052632,1.315789474,0.263157895,0.157894737,1.315789474,0.578947368,0.473684211,0.368421053,0.210526316,0.052631579,0.368421053
873091822ffffff,0,0.157894737,1.578947368,1.052631579,0.157894737,0.315789474,0.473684211,0.157894737,0.157894737,0.157894737,0.105263158,0.157894737,0.315789474
873091823ffffff,0,0.105263158,1.473684211,1.263157895,0.157894737,0.263157895,0.421052632,0.157894737,0.210526316,0.157894737,0.105263158,0.315789474,0.368421053
873091826ffffff,0,0.263157895,2,0.789473684,0.157894737,0.263157895,0.631578947,0.157894737,0.157894737,0.157894737,0.052631579,0.157894737,0.526315789
873091828ffffff,0,0.157894737,2.315789474,1,0.105263158,0.157894737,0.315789474,0.052631579,0.473684211,0.052631579,0.052631579,0.315789474,0.210526316
873091829ffffff,0,0.157894737,2.473684211,0.631578947,0,0,0.210526316,0,0.315789474,0.052631579,0,0.315789474,0.052631579
87309182affffff,0,0.105263158,1.894736842,1.315789474,0.210526316,0.315789474,0.210526316,0.157894737,0.263157895,0.315789474,0.105263158,0.315789474,0.263157895
87309182bffffff,0,0.105263158,1.578947368,0.789473684,0.052631579,0.052631579,0.105263158,0,0.210526316,0,0,0.263157895,0.052631579
87309182dffffff,0,0.157894737,2.526315789,0.947368421,0.105263158,0.105263158,0.526315789,0,0.368421053,0.105263158,0,0.368421053,0.210526316
87309182effffff,0,0.157894737,1.684210526,1.210526316,0.157894737,0.263157895,0.421052632,0.157894737,0.421052632,0.157894737,0.105263158,0.315789474,0.263157895
873091830ffffff,0,0.315789474,0.526315789,1,0.421052632,0.157894737,1.052631579,0.473684211,0.315789474,0.157894737,0,0.157894737,0.736842105
873091831ffffff,0,0.105263158,0.684210526,1.105263158,0.105263158,0.157894737,0.473684211,0.157894737,0.105263158,0.157894737,0.105263158,0.105263158,0.157894737
873091832ffffff,0,0.263157895,0.526315789,0.947368421,0.421052632,0.105263158,1,0.368421053,0.315789474,0.052631579,0,0.157894737,0.526315789
873091833ffffff,0,0.210526316,0.684210526,1.210526316,0.368421053,0.157894737,0.842105263,0.421052632,0.315789474,0.157894737,0.052631579,0.105263158,0.421052632
873091834ffffff,0,0.421052632,1.052631579,1.105263158,0.368421053,0.105263158,1.157894737,0.368421053,0.210526316,0.052631579,0,0.105263158,0.894736842
873091835ffffff,0,0.315789474,1.263157895,0.789473684,0.105263158,0.157894737,0.684210526,0.210526316,0.052631579,0.105263158,0.052631579,0.105263158,0.473684211
873091836ffffff,0,0.368421053,0.684210526,1,0.421052632,0.052631579,1.315789474,0.368421053,0.263157895,0.052631579,0,0.105263158,0.947368421
873091848ffffff,0,0.052631579,0.947368421,0.315789474,0,0.052631579,0.105263158,0,0.052631579,0.105263158,0,0.052631579,0.105263158
87309184bffffff,0,0.105263158,0.368421053,0.052631579,0,0,0,0,0,0,0,0.052631579,0.052631579
87309184cffffff,0,0.105263158,2.105263158,0.894736842,0.263157895,0.105263158,0.315789474,0.263157895,0.157894737,0.421052632,0.105263158,0.631578947,0.157894737
87309184effffff,0,0.105263158,1.684210526,0.842105263,0.105263158,0.052631579,0.473684211,0.105263158,0.157894737,0.315789474,0,0.105263158,0.105263158
87309186bffffff,0,0.052631579,2.421052632,0.578947368,0.263157895,0.105263158,0.473684211,0.157894737,0.210526316,0.315789474,0.105263158,0.631578947,0.157894737
873091901ffffff,0,0.157894737,3.789473684,0.526315789,0.157894737,0.052631579,0.736842105,0.105263158,0.315789474,0.157894737,0,0.105263158,0.473684211
873091904ffffff,0,0.157894737,3.578947368,0.473684211,0.157894737,0.105263158,0.684210526,0.105263158,0.157894737,0.105263158,0,0.210526316,0.210526316
873091905ffffff,0,0.052631579,2.789473684,0.421052632,0.105263158,0.052631579,0.842105263,0.105263158,0.157894737,0.105263158,0,0.105263158,0.263157895
87309190effffff,0,0.263157895,3.263157895,0.789473684,0.157894737,0.105263158,0.684210526,0.105263158,0.368421053,0.105263158,0.052631579,0.105263158,0.473684211
873091919ffffff,0,0.210526316,2.578947368,0.578947368,0,0.052631579,0.421052632,0,0.105263158,0.105263158,0,0.052631579,0.263157895
87309191bffffff,0,0.315789474,2.157894737,0.789473684,0.105263158,0.052631579,0.842105263,0.052631579,0.157894737,0.105263158,0,0.052631579,0.684210526
873091922ffffff,0,0.052631579,2.263157895,0.052631579,0,0.105263158,0.315789474,0,0,0.052631579,0,0.157894737,0.052631579
873091923ffffff,0,0.052631579,2.631578947,0.210526316,0.105263158,0.052631579,0.578947368,0.105263158,0.157894737,0.105263158,0,0.210526316,0.157894737
87309192effffff,0,0.052631579,2.157894737,0.315789474,0.105263158,0.052631579,0.789473684,0.105263158,0.157894737,0.105263158,0,0.105263158,0.263157895
873091940ffffff,0,0.052631579,1.684210526,0.894736842,0.157894737,0.052631579,0.421052632,0.105263158,0.157894737,0.052631579,0.052631579,0.157894737,0.105263158
873091941ffffff,0,0.052631579,1.578947368,0.684210526,0.105263158,0.052631579,0.473684211,0.105263158,0.157894737,0.052631579,0.052631579,0.052631579,0.105263158
873091944ffffff,0,0.052631579,1.157894737,0.684210526,0.157894737,0.052631579,0.210526316,0.105263158,0.263157895,0.052631579,0.052631579,0.157894737,0.105263158
873091945ffffff,0,0.052631579,0.789473684,0.631578947,0.105263158,0.052631579,0.157894737,0.105263158,0.105263158,0.052631579,0.052631579,0.052631579,0.105263158
87309194cffffff,0,0.105263158,1.526315789,1.210526316,0.368421053,0.052631579,0.842105263,0.157894737,0.157894737,0.052631579,0.052631579,0.052631579,0.263157895
873091962ffffff,0,0.105263158,0.684210526,0.578947368,0.105263158,0.052631579,0.157894737,0.105263158,0.157894737,0.052631579,0.052631579,0.052631579,0.105263158
873091963ffffff,0,0.052631579,0.526315789,0.421052632,0.105263158,0.052631579,0.105263158,0.105263158,0.052631579,0.052631579,0.052631579,0.052631579,0.105263158
873091966ffffff,0,0.052631579,0,0.105263158,0,0,0.052631579,0,0.105263158,0,0,0,0
87309196affffff,0,0.052631579,0.736842105,0.526315789,0.105263158,0.052631579,0.210526316,0.105263158,0.157894737,0.052631579,0.052631579,0.052631579,0.105263158
87309196effffff,0,0.052631579,0.263157895,0.368421053,0.105263158,0.052631579,0.105263158,0.105263158,0.052631579,0.052631579,0.052631579,0.052631579,0.105263158
873091981ffffff,0,0.105263158,0.315789474,0.684210526,0.368421053,0.105263158,0.631578947,0.315789474,0.157894737,0,0,0.052631579,0.315789474
873091984ffffff,0,0.052631579,0.105263158,0.157894737,0,0,0.052631579,0,0.157894737,0,0,0,0
873091985ffffff,0,0.052631579,0.105263158,0.315789474,0.052631579,0,0.157894737,0,0,0,0,0.052631579,0
87309198cffffff,0,0.210526316,0.526315789,0.842105263,0.421052632,0.157894737,0.894736842,0.368421053,0.263157895,0,0,0.105263158,0.421052632
87309198dffffff,0,0.263157895,0.526315789,0.947368421,0.421052632,0.157894737,1,0.368421053,0.263157895,0,0,0.105263158,0.421052632
8730919aaffffff,0,0.263157895,0.578947368,1.052631579,0.421052632,0.052631579,0.789473684,0.368421053,0.210526316,0,0,0.052631579,0.631578947
8730919abffffff,0,0.421052632,0.578947368,1.157894737,0.421052632,0.052631579,1.157894737,0.368421053,0.263157895,0.052631579,0,0.052631579,0.842105263
8730919b0ffffff,0,0.052631579,0.052631579,0.157894737,0,0,0.052631579,0,0.157894737,0,0,0,0
8730919b1ffffff,0,0.052631579,0.105263158,0.157894737,0,0,0.052631579,0,0.157894737,0,0,0,0
8730919b4ffffff,0,0.105263158,0.052631579,0.157894737,0,0,0.052631579,0,0.157894737,0,0,0,0
873091a88ffffff,0,0.157894737,0.263157895,3.315789474,0.105263158,0.052631579,0.315789474,0.315789474,0.105263158,0.157894737,0,0,0.473684211
873091a8affffff,0,0.157894737,0.263157895,3.315789474,0.105263158,0.052631579,0.315789474,0.315789474,0.105263158,0.157894737,0,0,0.473684211
873091a8dffffff,0,0.157894737,0.210526316,1.736842105,0.105263158,0,0.263157895,0.315789474,0.052631579,0.157894737,0,0,0.421052632
873091a90ffffff,0,0.368421053,0.421052632,4.263157895,0.157894737,0.157894737,0.526315789,0,0.105263158,0,0,0,0.210526316
873091a92ffffff,0,0.157894737,0.105263158,0.263157895,0.052631579,0,0.157894737,0,0,0,0,0,0.105263158
873091a93ffffff,0,0.105263158,0.210526316,1.315789474,0.052631579,0.105263158,0.157894737,0,0,0,0,0,0.157894737
873091a98ffffff,0,0.052631579,0.157894737,3.157894737,0,0.157894737,0.105263158,0,0.052631579,0,0,0,0.105263158
873091a9effffff,0,0.052631579,0.157894737,2.789473684,0,0.157894737,0.105263158,0,0.052631579,0,0,0,0.105263158
873091aa0ffffff,0,0.210526316,0.157894737,1.842105263,0.052631579,0.052631579,0.368421053,0.105263158,0.052631579,0.157894737,0,0,0.263157895
873091aa1ffffff,0,0.157894737,0.105263158,1.263157895,0.052631579,0,0.157894737,0,0,0.157894737,0,0,0.157894737
873091aa4ffffff,0,0.105263158,0,0.315789474,0,0,0,0,0,0,0,0,0
873091aa5ffffff,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0
873091aa8ffffff,0,0.157894737,0.210526316,1.578947368,0.105263158,0,0.210526316,0.315789474,0.052631579,0.157894737,0,0,0.473684211
873091aabffffff,0,0.157894737,0.210526316,2.052631579,0.105263158,0,0.263157895,0.315789474,0.052631579,0.157894737,0,0,0.473684211
873091b82ffffff,0,0.105263158,0.052631579,0.473684211,0,0.052631579,0.105263158,0,0,0,0,0,0
873091b84ffffff,0,0.105263158,0.105263158,0.210526316,0,0,0,0,0,0,0,0,0
873091b86ffffff,0,0.157894737,0.210526316,1.263157895,0,0.052631579,0.210526316,0,0.052631579,0,0,0,0
873091b90ffffff,0,0.157894737,2,1.578947368,0.105263158,0.052631579,0.315789474,0,0.315789474,0.052631579,0.052631579,0,0
873091b91ffffff,0,0.105263158,0.736842105,0.631578947,0.052631579,0.052631579,0.105263158,0,0,0,0.052631579,0,0
873091b93ffffff,0,0.157894737,1.578947368,1.210526316,0.052631579,0.052631579,0.210526316,0,0.210526316,0,0.052631579,0.052631579,0.052631579
873091b94ffffff,0,0.157894737,2.789473684,2.052631579,0.157894737,0.105263158,0.473684211,0.052631579,0.473684211,0.210526316,0.052631579,0.105263158,0.052631579
873091b95ffffff,0,0.105263158,1,1.473684211,0.052631579,0.052631579,0.210526316,0,0.052631579,0.052631579,0.052631579,0,0
873091b99ffffff,0,0.105263158,0,0.526315789,0,0,0,0,0,0,0,0,0
873091ba1ffffff,0,0.052631579,0.105263158,0,0,0,0,0,0,0,0,0,0
873091ba3ffffff,0,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0,0
873091ba5ffffff,0,0.052631579,0.105263158,0,0,0,0,0,0,0,0,0,0
873091bb2ffffff,0,0.263157895,2.368421053,2.315789474,0.315789474,0.157894737,0.684210526,0.052631579,0.421052632,0.315789474,0.052631579,0.105263158,0.157894737
873091bb3ffffff,0,0.157894737,1.473684211,1.842105263,0.105263158,0.052631579,0.421052632,0.052631579,0.263157895,0.210526316,0.052631579,0.052631579,0.052631579
873091c66ffffff,0,1,0.894736842,6,0.157894737,0.473684211,0.526315789,0.157894737,0.210526316,0.105263158,0,0.052631579,1.157894737
873091c75ffffff,0,1,0.526315789,6,0.578947368,0.894736842,1,0.421052632,0.526315789,0.105263158,0.210526316,0.052631579,1.684210526
873091ca4ffffff,0,0.315789474,0.157894737,1.473684211,0.052631579,0.263157895,0.210526316,0.052631579,0,0,0,0.052631579,0.157894737
873091cb4ffffff,0,0.157894737,0.578947368,0.368421053,0.052631579,0,0.052631579,0,0.052631579,0.052631579,0,0.157894737,0.473684211
873091cb6ffffff,0,0.157894737,0.736842105,1.052631579,0.052631579,0.052631579,0.210526316,0,0.052631579,0.052631579,0,0.157894737,0.473684211
873091d4affffff,0,0.473684211,1.052631579,3.578947368,0.052631579,0.263157895,0.263157895,0,0.105263158,0,0.052631579,0.052631579,0.157894737
873091d4cffffff,0,0.052631579,0.736842105,0.105263158,0.052631579,0,0.157894737,0,0.052631579,0,0.052631579,0,0
873091d4effffff,0,0.157894737,0.684210526,0.105263158,0,0,0.105263158,0,0.052631579,0,0.052631579,0,0
873091d58ffffff,0,0.157894737,0.157894737,0.263157895,0.052631579,0,0.105263158,0,0,0.052631579,0,0,0.052631579
873091d59ffffff,0,0.526315789,0.684210526,3.526315789,0.105263158,0.263157895,0.368421053,0,0,0.052631579,0.052631579,0.052631579,0.263157895
873091d5affffff,0,0.210526316,0.052631579,0.263157895,0.052631579,0,0.105263158,0,0,0.052631579,0,0,0.105263158
873091d5bffffff,0,0.736842105,0.368421053,0.789473684,0.157894737,0.052631579,0.368421053,0,0.052631579,0.052631579,0,0.052631579,0.526315789
873091d5dffffff,0,0.105263158,0.368421053,0.263157895,0,0,0.105263158,0,0,0,0.052631579,0,0
873091d6bffffff,0,0.052631579,0.684210526,0.157894737,0.052631579,0,0.263157895,0,0.052631579,0,0.052631579,0,0
873091d8affffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
873091d99ffffff,0,0.105263158,0,0.052631579,0,0,0,0,0,0,0,0,0
873091d9bffffff,0,0.105263158,0.315789474,0.157894737,0.052631579,0,0,0,0,0.052631579,0,0.052631579,0.105263158
873093044ffffff,0,0.052631579,0.105263158,0.157894737,0.105263158,0,0.157894737,0.052631579,0,0.052631579,0.052631579,0,0
873093045ffffff,0,0.052631579,0.157894737,0.210526316,0.263157895,0,0.526315789,0.105263158,0.105263158,0.105263158,0.105263158,0.052631579,0.052631579
873093048ffffff,0,0.052631579,0.263157895,0.315789474,0.263157895,0,2,0.473684211,0.368421053,0.052631579,0.526315789,0.157894737,0.368421053
873093049ffffff,0,0.052631579,0.368421053,0.473684211,0.263157895,0,2.210526316,0.526315789,0.473684211,0.105263158,0.526315789,0.157894737,0.473684211
87309304cffffff,0,0.105263158,0.315789474,0.421052632,0.421052632,0,2.473684211,0.578947368,0.631578947,0.052631579,0.578947368,0.210526316,0.368421053
87309304dffffff,0,0.157894737,0.473684211,0.526315789,0.421052632,0,2.578947368,0.631578947,0.736842105,0.157894737,0.526315789,0.263157895,0.473684211
873093060ffffff,0,0.263157895,1.105263158,0.947368421,0.368421053,0,0.368421053,0.157894737,0.315789474,0.105263158,0.210526316,0.052631579,0.157894737
873093061ffffff,0,0.368421053,1.473684211,1.315789474,0.473684211,0,0.631578947,0.157894737,0.421052632,0.105263158,0.210526316,0.157894737,0.210526316
873093062ffffff,0,0.052631579,0.684210526,0.526315789,0.157894737,0,0.157894737,0.052631579,0.105263158,0.052631579,0.105263158,0,0
873093063ffffff,0,0.105263158,0.736842105,0.631578947,0.263157895,0,0.263157895,0.105263158,0.210526316,0.105263158,0.157894737,0.052631579,0.052631579
873093064ffffff,0,0.210526316,1.263157895,0.842105263,0.210526316,0,0.157894737,0.052631579,0.210526316,0.052631579,0.105263158,0.052631579,0.105263158
873093065ffffff,0,0.368421053,2.157894737,1.315789474,0.421052632,0,0.631578947,0.157894737,0.421052632,0.105263158,0.210526316,0.157894737,0.210526316
873093066ffffff,0,0.157894737,0.894736842,0.631578947,0.210526316,0,0.105263158,0.052631579,0.105263158,0.052631579,0.105263158,0,0.105263158
873093068ffffff,0,0.210526316,0.421052632,0.842105263,0.736842105,0,2.894736842,0.684210526,0.631578947,0.157894737,0.473684211,0.368421053,0.315789474
873093069ffffff,0,0.368421053,0.894736842,1.315789474,0.684210526,0,3.473684211,0.842105263,0.894736842,0.210526316,0.631578947,0.578947368,0.842105263
87309306affffff,0,0.157894737,0.210526316,0.473684211,0.631578947,0,2.473684211,0.526315789,0.578947368,0.105263158,0.473684211,0.263157895,0.263157895
87309306bffffff,0,0.210526316,0.631578947,0.789473684,0.684210526,0,3.105263158,0.842105263,0.842105263,0.210526316,0.631578947,0.368421053,0.526315789
87309306cffffff,0,0.315789474,0.894736842,1.105263158,0.631578947,0,1.105263158,0.263157895,0.684210526,0.105263158,0.157894737,0.263157895,0.157894737
87309306effffff,0,0.105263158,0.210526316,0.631578947,0.473684211,0,1.157894737,0.157894737,0.368421053,0.105263158,0.157894737,0.210526316,0.105263158
873093070ffffff,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0
873093071ffffff,0,0.052631579,0.052631579,0.052631579,0,0,0,0,0,0.052631579,0,0,0
873093074ffffff,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0
873093075ffffff,0,0.052631579,0.578947368,0.315789474,0,0,0,0,0.105263158,0.052631579,0,0,0
873093148ffffff,0,0.157894737,1.684210526,0.736842105,0.157894737,0,0.263157895,0.052631579,0.210526316,0,0.105263158,0.052631579,0.105263158
873093149ffffff,0,0.263157895,2.684210526,0.894736842,0.210526316,0.052631579,0.473684211,0.105263158,0.368421053,0.052631579,0.105263158,0.105263158,0.105263158
87309314affffff,0,0.210526316,1.263157895,0.789473684,0.157894737,0,0.105263158,0.052631579,0.210526316,0.052631579,0.105263158,0.052631579,0.105263158
87309314bffffff,0,0.315789474,2.105263158,0.947368421,0.263157895,0,0.315789474,0.052631579,0.315789474,0.052631579,0.105263158,0.052631579,0.105263158
87309314cffffff,0,0.105263158,0.578947368,0.263157895,0.105263158,0,0.105263158,0.052631579,0,0,0.052631579,0.052631579,0.105263158
87309314dffffff,0,0.157894737,1.473684211,0.368421053,0.105263158,0,0.315789474,0.105263158,0.105263158,0.052631579,0.052631579,0.105263158,0.105263158
87309314effffff,0,0.105263158,1.052631579,0.526315789,0.105263158,0,0.105263158,0.052631579,0.105263158,0,0.052631579,0.052631579,0.105263158
873093158ffffff,0,0.052631579,0.578947368,0.263157895,0,0,0,0,0.105263158,0,0,0,0
873093159ffffff,0,0.157894737,0.894736842,0.684210526,0.157894737,0,0.105263158,0.052631579,0.105263158,0.052631579,0.105263158,0,0.105263158
87309315affffff,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0
87309315bffffff,0,0.052631579,0.578947368,0.315789474,0,0,0,0,0.105263158,0.052631579,0,0,0
87309315dffffff,0,0.157894737,0.842105263,0.526315789,0.105263158,0,0.105263158,0.052631579,0.105263158,0,0.052631579,0,0.105263158
873093302ffffff,0,0.052631579,0,0.263157895,0,0.052631579,0.157894737,0,0,0,0,0,0
873093306ffffff,0,0.263157895,0.578947368,0.736842105,0,0.052631579,0.842105263,0.157894737,0.263157895,0.052631579,0.157894737,0.157894737,0.526315789
87309330bffffff,0,0.052631579,0,0,0,0,0.157894737,0,0,0.105263158,0,0,0.052631579
873093314ffffff,0,0.052631579,0.315789474,0.578947368,0.210526316,0,2.052631579,0.526315789,0.473684211,0.105263158,0.526315789,0.157894737,0.473684211
873093315ffffff,0,0.052631579,0.263157895,0.473684211,0,0.052631579,0.578947368,0.157894737,0.263157895,0.052631579,0.157894737,0.052631579,0.263157895
873093330ffffff,0,0.421052632,0.789473684,1.263157895,0.473684211,0.052631579,2.842105263,0.736842105,0.736842105,0.157894737,0.526315789,0.473684211,0.947368421
873093331ffffff,0,0.473684211,0.736842105,1.315789474,0.263157895,0.052631579,2.368421053,0.578947368,0.526315789,0.157894737,0.526315789,0.947368421,1.052631579
873093332ffffff,0,0.263157895,0.684210526,0.736842105,0.421052632,0,2.947368421,0.631578947,0.736842105,0.157894737,0.526315789,0.263157895,0.736842105
873093333ffffff,0,0.263157895,0.736842105,1,0.263157895,0.052631579,2.368421053,0.578947368,0.473684211,0.157894737,0.526315789,0.263157895,0.736842105
873093334ffffff,0,0.421052632,0.894736842,1.421052632,0.578947368,0,3.157894737,0.736842105,0.894736842,0.157894737,0.526315789,0.842105263,0.947368421
873093336ffffff,0,0.315789474,0.736842105,0.947368421,0.526315789,0,3.157894737,0.736842105,0.736842105,0.157894737,0.526315789,0.473684211,0.736842105
873093348ffffff,0,0.052631579,0,0,0.052631579,0,0,0,0.052631579,0,0,0,0
87309334affffff,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0
87309334dffffff,0,0.105263158,0,0.052631579,0.157894737,0,0.052631579,0,0.105263158,0,0,0.052631579,0
873093369ffffff,0,0.368421053,0.473684211,1.473684211,0.315789474,0.105263158,0.684210526,0.105263158,0.421052632,0.157894737,0.052631579,0.210526316,0.157894737
87309336bffffff,0,0.263157895,0.052631579,0.421052632,0.263157895,0.052631579,0.421052632,0.105263158,0.315789474,0.105263158,0.052631579,0.105263158,0.105263158
873093868ffffff,0,0.052631579,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0
87309386cffffff,0,0.052631579,0.105263158,0.105263158,0,0,0,0,0,0,0,0,0
873093941ffffff,0,0.052631579,0.157894737,0,0.052631579,0.052631579,0.105263158,0,0.052631579,0,0,0,0
873093945ffffff,0,0.052631579,0.263157895,0,0.052631579,0.052631579,0.105263158,0,0.052631579,0,0,0,0
87309394cffffff,0,0.052631579,0.210526316,0,0.052631579,0.052631579,0.105263158,0,0.105263158,0,0,0,0
87309394dffffff,0,0.052631579,0.210526316,0,0.052631579,0.052631579,0.105263158,0,0.105263158,0,0,0,0
873093961ffffff,0,0.052631579,0.631578947,0.368421053,0.105263158,0.052631579,0.368421053,0,0.210526316,0,0,0.052631579,0.052631579
873093963ffffff,0,0.052631579,0.263157895,0.052631579,0.052631579,0.052631579,0.105263158,0,0.052631579,0,0,0,0
87309396affffff,0,0.052631579,0.473684211,0.105263158,0.052631579,0.052631579,0.105263158,0,0.105263158,0,0,0.052631579,0
87309396effffff,0,0.052631579,0.684210526,0.368421053,0.105263158,0.052631579,0.368421053,0,0.263157895,0,0,0.052631579,0.052631579
873093a0affffff,0,0.052631579,0,0.368421053,0.157894737,0.052631579,0.421052632,0,0.263157895,0.052631579,0,0.263157895,0
873093a74ffffff,0,0.052631579,0.315789474,1.052631579,0.157894737,0,0.631578947,0.052631579,0.157894737,0,0,0.052631579,0.105263158
873093a76ffffff,0,0.052631579,0.105263158,0.631578947,0.105263158,0,0.526315789,0.052631579,0.105263158,0,0,0,0.052631579
873093a92ffffff,0,0.368421053,2.578947368,1.526315789,0.526315789,0.052631579,1,0.157894737,0.578947368,0.105263158,0.210526316,0.263157895,0.263157895
873093a94ffffff,0,0.315789474,2.631578947,1.105263158,0.315789474,0.052631579,0.789473684,0.157894737,0.368421053,0.105263158,0.105263158,0.263157895,0.210526316
873093a96ffffff,0,0.368421053,2.894736842,1.421052632,0.421052632,0.052631579,0.684210526,0.157894737,0.526315789,0.157894737,0.157894737,0.263157895,0.263157895
873093ab2ffffff,0,0.263157895,2.210526316,0.473684211,0.210526316,0.052631579,0.421052632,0.105263158,0.263157895,0.052631579,0.052631579,0.105263158,0.105263158
873093ab3ffffff,0,0.210526316,2.315789474,0.473684211,0.157894737,0.052631579,0.526315789,0.105263158,0.368421053,0.105263158,0,0.210526316,0.052631579
